0.3824055989583333,[0.572509765625],[0.34033203125],[0.234375],[1.6011578049510717]
0.4126790364583333,[0.65380859375],[0.33544921875],[0.248779296875],[1.2659197794273496]
0.4156901041666667,[0.649169921875],[0.345703125],[0.252197265625],[1.2523131226189435]
0.4400227864583333,[0.684814453125],[0.37548828125],[0.259765625],[1.1485047088935971]
0.432373046875,[0.689208984375],[0.3505859375],[0.25732421875],[1.1426351871341467]
0.45361328125,[0.71484375],[0.379638671875],[0.266357421875],[1.0423370255157351]
0.4493001302083333,[0.71337890625],[0.385986328125],[0.24853515625],[1.0815949547104537]
0.46728515625,[0.72900390625],[0.399169921875],[0.273681640625],[1.0473094494082034]
0.4384100748616755,[0.6977567887010653],[0.35655253854664887],[0.2609208973373123],[1.0755363512771048]
0.4495442708333333,[0.71875],[0.36376953125],[0.26611328125],[1.0179585292935371]
0.4688313802083333,[0.76806640625],[0.357177734375],[0.28125],[0.8871982912532985]
0.4532877604166667,[0.728515625],[0.3583984375],[0.27294921875],[0.9761254847981036]
0.4798990885416667,[0.7666015625],[0.37841796875],[0.294677734375],[0.9076083754189312]
0.4576822916666667,[0.7392578125],[0.353759765625],[0.280029296875],[0.9507545190863311]
0.48095703125,[0.772705078125],[0.382568359375],[0.28759765625],[0.8763226461596787]
0.4706217447916667,[0.760986328125],[0.386962890625],[0.263916015625],[0.9125297837890685]
0.48388671875,[0.765869140625],[0.397705078125],[0.2880859375],[0.8968297219835222]
0.4517906337730156,[0.7272727274838418],[0.35655253847627744],[0.27154663535892754],[0.9544095589109689]
0.4703776041666667,[0.760498046875],[0.36181640625],[0.288818359375],[0.896525367628783]
0.4842936197916667,[0.79541015625],[0.354736328125],[0.302734375],[0.7922094315290451]
0.4767252604166667,[0.780029296875],[0.36279296875],[0.287353515625],[0.8515080709476024]
0.4925944010416667,[0.7880859375],[0.3818359375],[0.307861328125],[0.8342445937450975]
0.4783528645833333,[0.78857421875],[0.36083984375],[0.28564453125],[0.8248876482248306]
0.498779296875,[0.80322265625],[0.387939453125],[0.30517578125],[0.7755260413978249]
0.4884440104166667,[0.80078125],[0.381591796875],[0.282958984375],[0.825440454762429]
0.4940592447916667,[0.784912109375],[0.405029296875],[0.292236328125],[0.8278092765249312]
0.467138921801662,[0.7603305786531397],[0.36481700135656625],[0.27626918539528017],[0.8729829708688234]
0.4833170572916667,[0.785400390625],[0.3681640625],[0.29638671875],[0.8188966838642955]
0.4978841145833333,[0.825927734375],[0.35498046875],[0.312744140625],[0.7048867654521018]
0.4869791666666667,[0.7919921875],[0.361572265625],[0.307373046875],[0.7866432487498969]
0.500732421875,[0.807373046875],[0.382568359375],[0.312255859375],[0.7579032389912754]
0.485595703125,[0.7998046875],[0.35986328125],[0.297119140625],[0.7617481416091323]
0.5045572916666666,[0.823486328125],[0.38818359375],[0.302001953125],[0.7199015335645527]
0.4966634114583333,[0.810546875],[0.385009765625],[0.29443359375],[0.7499864480923861]
0.5082194010416666,[0.81103515625],[0.404052734375],[0.3095703125],[0.7507428906392306]
0.47815820567723283,[0.8040141677209027],[0.3600944514961423],[0.2703659978146536],[0.7472908943715597]
0.4942220052083333,[0.80615234375],[0.365966796875],[0.310546875],[0.746189707191661]
0.5065104166666666,[0.83447265625],[0.358642578125],[0.326416015625],[0.6762325398158282]
0.4932454427083333,[0.8134765625],[0.3603515625],[0.305908203125],[0.7242520058061928]
0.50390625,[0.815673828125],[0.382568359375],[0.3134765625],[0.7299926632549614]
0.4938151041666667,[0.824462890625],[0.3603515625],[0.296630859375],[0.7068535918369889]
0.506591796875,[0.82275390625],[0.38623046875],[0.310791015625],[0.6923645045608282]
0.5071614583333334,[0.83056640625],[0.385009765625],[0.305908203125],[0.6997282800730318]
0.5126139322916666,[0.824951171875],[0.404052734375],[0.308837890625],[0.7078729772474617]
0.4966548606313528,[0.8063754431613079],[0.3589138138111254],[0.3246753249216249],[0.7254840319947622]
0.5001627604166666,[0.820068359375],[0.365966796875],[0.314453125],[0.7125898029189557]
0.5113118489583334,[0.8466796875],[0.359619140625],[0.32763671875],[0.6212958889082074]
0.4966634114583333,[0.81787109375],[0.362060546875],[0.31005859375],[0.7075260786805302]
0.5104166666666666,[0.82470703125],[0.38232421875],[0.32421875],[0.6963352905586362]
0.5009765625,[0.830810546875],[0.361572265625],[0.310546875],[0.6812613175716251]
0.5144856770833334,[0.838134765625],[0.38623046875],[0.319091796875],[0.6723173526115716]
0.5113118489583334,[0.838134765625],[0.388671875],[0.30712890625],[0.6683731896337122]
0.515380859375,[0.831787109375],[0.400634765625],[0.313720703125],[0.6897546830587089]
0.48563557671766405,[0.8193624559372066],[0.36363636369793867],[0.2739079105178468],[0.6702415285876115]
0.510009765625,[0.842041015625],[0.36767578125],[0.3203125],[0.6630081164184958]
0.5198567708333334,[0.85498046875],[0.360107421875],[0.344482421875],[0.5882773925550282]
0.506103515625,[0.841796875],[0.36279296875],[0.313720703125],[0.6371680526062846]
0.5137532552083334,[0.83349609375],[0.381103515625],[0.32666015625],[0.65756781026721]
0.5052897135416666,[0.837158203125],[0.364501953125],[0.314208984375],[0.6532401414588094]
0.5204264322916666,[0.85693359375],[0.386474609375],[0.31787109375],[0.6150978282094002]
0.517333984375,[0.8515625],[0.385009765625],[0.3154296875],[0.6300805062055588]
0.521240234375,[0.841552734375],[0.400634765625],[0.321533203125],[0.6489475371781737]
0.4954742229404716,[0.8181818183929326],[0.37308146423685506],[0.29515938619162707],[0.6837682887964576]
0.5078125,[0.843017578125],[0.369384765625],[0.31103515625],[0.6416585783008486]
0.5213216145833334,[0.866943359375],[0.3623046875],[0.334716796875],[0.5597219071350992]
0.5122884114583334,[0.86083984375],[0.364990234375],[0.31103515625],[0.605114130768925]
0.5250651041666666,[0.84814453125],[0.385986328125],[0.341064453125],[0.6120893652550876]
0.5164388020833334,[0.853515625],[0.3681640625],[0.32763671875],[0.6129676881246269]
0.5206705729166666,[0.85400390625],[0.3857421875],[0.322265625],[0.596731174737215]
0.52294921875,[0.853759765625],[0.390869140625],[0.32421875],[0.6131665483117104]
0.5211588541666666,[0.84521484375],[0.4033203125],[0.31494140625],[0.6311025859322399]
0.5009838648078856,[0.8358913814866697],[0.36953955153366186],[0.297520661403325],[0.6344843424478416]
0.5150553385416666,[0.853759765625],[0.371826171875],[0.319580078125],[0.6124812616035342]
0.5272623697916666,[0.87744140625],[0.3623046875],[0.342041015625],[0.5403344875667244]
0.5144856770833334,[0.8564453125],[0.36474609375],[0.322265625],[0.5885186281520873]
0.5215657552083334,[0.8525390625],[0.383056640625],[0.3291015625],[0.5998701236676425]
0.5135091145833334,[0.852783203125],[0.36669921875],[0.321044921875],[0.5877400799654424]
0.5272623697916666,[0.8564453125],[0.38623046875],[0.339111328125],[0.5858198679052293]
0.5302734375,[0.863525390625],[0.38818359375],[0.339111328125],[0.5886724663432688]
0.5281575520833334,[0.86328125],[0.405517578125],[0.315673828125],[0.5861294396454468]
0.5025580482413008,[0.8476977570701518],[0.36127508889967325],[0.2987012987540773],[0.6302437103202801]
0.5196940104166666,[0.860107421875],[0.37255859375],[0.326416015625],[0.5779659661930054]
0.5275065104166666,[0.8818359375],[0.36376953125],[0.3369140625],[0.5222256041597575]
0.5183919270833334,[0.858154296875],[0.36572265625],[0.331298828125],[0.5775898860301822]
0.5245768229166666,[0.86279296875],[0.38427734375],[0.32666015625],[0.5777209685184062]
0.5198567708333334,[0.86376953125],[0.365966796875],[0.329833984375],[0.5738761115353554]
0.532470703125,[0.86962890625],[0.385009765625],[0.3427734375],[0.56599390367046]
0.525390625,[0.870849609375],[0.38720703125],[0.318115234375],[0.5677091830875725]
0.5337727864583334,[0.869384765625],[0.399169921875],[0.332763671875],[0.5662248113658279]
0.504525777475893,[0.8512396695622305],[0.3719008269388814],[0.2904368359265671],[0.6035159937817485]
0.5235188802083334,[0.864013671875],[0.369873046875],[0.336669921875],[0.5755735009443015]
0.5252278645833334,[0.88525390625],[0.35693359375],[0.33349609375],[0.5135357498656958]
0.5184733072916666,[0.867919921875],[0.366943359375],[0.320556640625],[0.5653322015423328]
0.5326334635416666,[0.8720703125],[0.385009765625],[0.3408203125],[0.5390321058221161]
0.5220540364583334,[0.869873046875],[0.37158203125],[0.32470703125],[0.5623639653204009]
0.5362955729166666,[0.881591796875],[0.386962890625],[0.34033203125],[0.5271509734448045]
0.5308430989583334,[0.873779296875],[0.392333984375],[0.326416015625],[0.5437332345172763]
0.536865234375,[0.872802734375],[0.40380859375],[0.333984375],[0.5676216254942119]
0.5112160567233808,[0.8724911452887895],[0.367178276321964],[0.2939787485593888],[0.5541207760115019]
0.5260416666666666,[0.872802734375],[0.37109375],[0.334228515625],[0.5496558006852865]
0.5296223958333334,[0.8876953125],[0.35888671875],[0.34228515625],[0.5009494936093688]
0.525146484375,[0.87841796875],[0.36474609375],[0.332275390625],[0.5316648615989834]
0.530029296875,[0.86865234375],[0.3876953125],[0.333740234375],[0.5404339742381126]
0.52392578125,[0.877197265625],[0.36767578125],[0.326904296875],[0.5215054017025977]
0.5367024739583334,[0.8837890625],[0.385498046875],[0.3408203125],[0.5139585768338293]
0.532470703125,[0.880615234375],[0.389892578125],[0.326904296875],[0.5209508608095348]
0.5393880208333334,[0.88134765625],[0.40673828125],[0.330078125],[0.5262054478516802]
0.5072805982893821,[0.8772136953955135],[0.36363636388266385],[0.2809917355899687],[0.5084353879604318]
0.5277506510416666,[0.88232421875],[0.372802734375],[0.328125],[0.5207555696833879]
0.5291341145833334,[0.888671875],[0.363037109375],[0.335693359375],[0.4976722205756232]
0.5289713541666666,[0.88525390625],[0.365966796875],[0.335693359375],[0.5132447023643181]
0.533935546875,[0.878173828125],[0.38134765625],[0.34228515625],[0.5336902491981164]
0.5227864583333334,[0.8701171875],[0.36669921875],[0.33154296875],[0.5382398399524391]
0.5406087239583334,[0.8876953125],[0.385986328125],[0.34814453125],[0.5142006746027619]
0.53564453125,[0.878662109375],[0.38916015625],[0.339111328125],[0.5280092458706349]
0.5381673177083334,[0.887451171875],[0.4052734375],[0.32177734375],[0.5269327738787979]
0.5112160568348022,[0.8689492326559677],[0.36953955160403335],[0.2951593862444057],[0.5363202715708204]
0.525634765625,[0.880859375],[0.367431640625],[0.32861328125],[0.5179146840237081]
0.5369466145833334,[0.897705078125],[0.363037109375],[0.35009765625],[0.47832307894714177]
0.5279134114583334,[0.880615234375],[0.369140625],[0.333984375],[0.5098249884322286]
0.5377604166666666,[0.884033203125],[0.384033203125],[0.34521484375],[0.5073702589143068]
0.5257975260416666,[0.87890625],[0.367431640625],[0.3310546875],[0.5064774039201438]
0.540283203125,[0.888427734375],[0.38623046875],[0.34619140625],[0.493413902586326]
0.5393880208333334,[0.89208984375],[0.391845703125],[0.334228515625],[0.5050722188316286]
0.53564453125,[0.881591796875],[0.402587890625],[0.32275390625],[0.534380589844659]
0.515938607035355,[0.8819362457837236],[0.36245572619764693],[0.3034238491246945],[0.5141677038024983]
0.5296223958333334,[0.882080078125],[0.369384765625],[0.33740234375],[0.5111286765895784]
0.53662109375,[0.901123046875],[0.3603515625],[0.348388671875],[0.4679893273860216]
0.52978515625,[0.886474609375],[0.366455078125],[0.33642578125],[0.5066547923488542]
0.5367838541666666,[0.885009765625],[0.38037109375],[0.344970703125],[0.5079529553186148]
0.5291341145833334,[0.88916015625],[0.368408203125],[0.329833984375],[0.49334264919161797]
0.5399576822916666,[0.89697265625],[0.386962890625],[0.3359375],[0.47796842420939356]
0.537353515625,[0.889892578125],[0.3896484375],[0.33251953125],[0.5061471313238144]
0.5443522135416666,[0.889892578125],[0.403564453125],[0.339599609375],[0.49775677802972496]
0.5238095239502668,[0.8937426210153483],[0.36835891398938797],[0.30932703684606405],[0.4988284663439079]
0.5306803385416666,[0.8857421875],[0.371337890625],[0.3349609375],[0.5018190830014646]
0.5367838541666666,[0.9072265625],[0.36181640625],[0.34130859375],[0.45083429699297994]
0.531494140625,[0.892578125],[0.366455078125],[0.33544921875],[0.48719596245791763]
0.5443522135416666,[0.891357421875],[0.386474609375],[0.355224609375],[0.5008565051248297]
0.5313313802083334,[0.8896484375],[0.367919921875],[0.33642578125],[0.4820428773527965]
0.5406087239583334,[0.897216796875],[0.3857421875],[0.3388671875],[0.4699526169570163]
0.5409342447916666,[0.895751953125],[0.39111328125],[0.3359375],[0.48808405199088156]
0.5463053385416666,[0.89794921875],[0.404541015625],[0.33642578125],[0.47742269071750343]
0.5190869737731711,[0.8949232586299937],[0.36009445117947064],[0.3022432115100491],[0.4923147578166255]
0.533935546875,[0.89208984375],[0.369873046875],[0.33984375],[0.5040288119344041]
0.5341796875,[0.903076171875],[0.362548828125],[0.3369140625],[0.46140327060129493]
0.5340983072916666,[0.891357421875],[0.371826171875],[0.339111328125],[0.48264420486520976]
0.539306640625,[0.887939453125],[0.386474609375],[0.343505859375],[0.48909807624295354]
